relevant	depth	number_bold	number_br	number_div	number_img	number_li	number_links	number_p	number_relevants	number_td	number_th	number_tr	relevants_ratio
1	6	2	0	1	0	0	2	0	21	20	0	5	0.24
1	4	0	0	0	0	0	0	0	38	32	44	44	0.32
1	3	0	0	0	0	0	0	0	17	55	0	28	0.11
1	6	0	1	1	0	0	1	0	11	9	9	9	0.14
1	10	0	2	1	0	0	5	0	14	8	8	8	0.14
1	3	0	0	0	0	0	0	0	57	78	97	97	0.21
1	4	0	0	10	0	0	0	0	11	10	10	10	0.26
1	10	0	2	1	0	0	3	0	14	8	8	8	0.14
1	10	0	2	1	0	0	3	0	14	7	7	7	0.14
1	3	0	0	0	0	0	0	0	21	36	0	18	0.3
1	3	0	0	0	0	0	0	0	31	46	0	23	0.3
1	3	0	0	0	0	0	0	0	27	54	0	27	0.29
1	6	2	0	1	0	0	2	0	14	14	0	4	0.18
1	3	0	0	0	0	0	0	0	13	20	0	6	0.38
1	3	0	0	0	0	0	0	0	17	30	0	8	0.4
1	10	0	3	1	0	0	7	0	18	11	11	11	0.15
1	4	0	0	0	0	0	0	0	38	31	46	46	0.32
1	3	0	0	0	0	0	0	0	6	36	0	18	0.09
1	4	0	0	7	0	0	0	0	8	7	7	7	0.26
1	4	0	0	0	0	0	0	0	40	51	62	62	0.28
1	6	0	2	1	0	0	2	0	15	8	8	8	0.18
1	6	0	3	1	0	0	4	0	18	8	8	8	0.21
1	6	2	0	1	0	0	2	0	27	26	0	7	0.27
1	10	0	3	1	0	0	7	0	17	8	8	8	0.16
1	3	0	0	0	0	0	0	0	14	22	0	6	0.44
1	3	0	0	0	0	0	0	0	18	57	0	29	0.11
1	6	2	0	1	0	0	2	0	28	24	0	6	0.27
1	6	2	0	1	0	0	2	0	15	10	0	3	0.19
1	3	0	0	0	0	0	0	0	21	28	0	8	0.45
1	4	0	0	8	0	0	0	0	13	8	8	8	0.33
1	6	0	1	1	0	0	1	0	11	8	8	8	0.14
1	4	0	2	0	0	0	0	0	52	64	84	84	0.23
1	10	0	4	1	0	0	10	0	20	8	8	8	0.18
1	4	7	0	0	0	0	0	0	20	53	53	53	0.13
1	6	2	0	1	0	0	2	0	11	12	0	3	0.15
1	4	0	0	0	0	0	0	28	15	28	0	14	0.18
1	6	0	1	1	0	0	2	0	12	5	5	5	0.18
1	6	0	3	1	0	0	5	0	13	6	6	6	0.18
1	6	0	2	1	0	0	5	0	14	5	5	5	0.19
1	6	0	3	1	0	0	4	0	15	7	7	7	0.19
1	6	0	2	1	0	0	5	0	16	8	8	8	0.19
1	4	0	0	0	0	0	1	0	17	75	0	38	0.05
1	6	0	1	1	0	0	2	0	11	4	4	4	0.18
1	6	2	0	1	0	0	2	0	23	28	0	7	0.24
1	3	0	0	0	0	0	0	0	14	20	0	6	0.45
1	6	0	3	1	0	0	6	0	13	7	7	7	0.16
1	3	0	0	0	0	0	0	0	18	32	0	16	0.44
1	4	7	0	0	0	0	0	0	17	46	46	46	0.12
1	3	0	0	0	0	0	0	0	5	36	0	18	0.07
1	3	0	0	0	0	0	0	0	22	20	0	6	0.3
1	10	0	3	1	0	0	7	0	13	7	7	7	0.13
1	3	0	0	0	0	0	0	0	27	26	0	7	0.47
1	3	0	0	0	0	0	0	0	17	69	0	35	0.09
1	6	0	3	1	0	0	5	0	13	7	7	7	0.17
1	6	0	2	1	0	0	5	0	13	8	8	8	0.16
1	10	0	1	1	0	0	3	0	8	4	4	4	0.1
1	6	3	0	2	0	0	1	0	9	2	2	2	0.17
1	3	0	0	0	0	0	0	0	0	5	0	3	0.0
1	6	0	2	1	0	0	7	0	16	5	5	5	0.21
1	6	3	0	2	0	0	1	0	7	2	2	2	0.13
1	3	0	0	0	0	0	0	0	6	32	0	16	0.11
1	10	0	3	1	0	0	5	0	17	8	8	8	0.16
1	5	1	0	0	0	0	1	0	8	6	0	3	0.2
1	6	0	3	1	0	0	4	0	18	9	9	9	0.2
1	6	2	0	1	0	0	2	0	19	22	0	6	0.2
1	6	0	3	1	0	0	5	0	16	5	5	5	0.21
1	4	0	0	19	0	0	0	0	24	19	19	19	0.3
1	6	0	1	1	0	0	1	0	8	4	4	4	0.13
1	6	2	0	1	0	0	2	0	20	16	0	4	0.23
1	6	0	3	1	0	0	4	0	14	5	5	5	0.19
1	4	0	0	7	0	0	0	0	10	7	7	7	0.25
1	4	0	0	11	0	0	0	0	12	11	11	11	0.28
1	10	0	3	1	0	0	6	0	14	4	4	4	0.16
1	4	0	0	0	0	0	1	0	20	75	0	38	0.09
1	4	0	0	0	0	0	1	0	12	77	0	39	0.07
1	3	0	0	0	0	0	0	0	15	18	18	18	0.23
1	6	2	0	1	0	0	2	0	12	6	0	2	0.17
1	3	0	0	0	0	0	0	0	32	64	0	32	0.28
1	6	0	2	1	0	0	5	0	12	4	4	4	0.18
1	4	0	0	0	0	4	0	0	44	53	53	53	0.27
1	10	10	0	3	0	8	9	1	24	1	0	1	0.17
1	3	0	0	0	0	0	0	0	39	60	0	30	0.3
1	6	2	0	1	0	0	2	0	22	24	0	6	0.24
1	6	0	2	1	0	0	5	0	16	9	9	9	0.18
1	6	2	0	1	0	0	2	0	23	26	0	7	0.23
1	5	0	0	0	0	0	0	0	6	6	0	3	0.18
1	4	0	0	0	0	0	1	0	19	71	0	36	0.09
1	6	0	3	1	0	0	6	0	18	5	5	5	0.24
1	6	1	0	0	0	0	0	0	7	6	0	3	0.21
1	6	0	3	1	0	0	4	0	17	7	7	7	0.21
1	6	0	1	1	0	0	2	0	10	7	7	7	0.13
1	2	0	0	0	0	0	0	0	12	30	0	15	0.15
1	5	1	3	2	1	0	2	0	5	2	0	1	0.1
1	4	0	0	0	0	0	0	0	39	33	45	45	0.32
1	3	0	0	0	0	0	0	0	18	26	0	13	0.33
1	6	0	2	1	0	0	6	0	14	8	8	8	0.17
1	6	0	1	1	0	0	2	0	11	5	5	5	0.17
1	3	0	0	0	0	0	0	0	18	28	0	8	0.4
1	3	0	0	0	0	0	0	0	8	36	0	18	0.13
1	10	0	3	1	0	0	5	0	13	4	4	4	0.15
1	10	0	3	1	0	0	5	0	16	9	9	9	0.15
1	4	0	0	6	0	0	0	0	5	6	6	6	0.17
1	6	0	2	1	0	0	6	0	14	4	4	4	0.21
1	3	0	0	0	0	0	0	0	18	71	0	36	0.09
1	6	0	3	1	0	0	4	0	16	9	9	9	0.18
1	4	0	0	9	0	0	0	0	9	9	9	9	0.22
1	6	0	2	1	0	0	3	0	12	7	7	7	0.16
1	6	0	3	1	0	0	7	0	17	8	8	8	0.19
1	4	0	0	9	0	0	0	0	14	9	9	9	0.33
1	4	0	0	4	0	0	0	0	2	4	4	4	0.09
1	4	0	0	0	0	0	1	0	11	69	0	35	0.06
1	4	0	0	10	0	0	0	0	16	10	10	10	0.3
1	4	0	0	0	0	0	1	0	22	79	0	40	0.09
1	4	0	0	10	0	0	0	0	32	10	10	10	0.25
1	3	0	0	0	0	0	0	0	16	18	18	18	0.22
1	6	2	0	1	0	0	2	0	19	18	0	5	0.22
1	4	0	0	0	0	0	1	0	13	71	0	36	0.05
1	4	0	0	11	0	0	0	0	28	11	11	11	0.26
1	6	1	0	0	0	0	0	0	6	6	0	3	0.18
1	6	0	3	1	0	0	4	0	15	8	8	8	0.18
1	4	0	0	0	0	0	1	0	19	69	0	35	0.1
1	6	0	3	1	0	0	5	0	15	8	8	8	0.16
1	6	0	2	1	0	0	3	0	17	5	5	5	0.24
1	8	0	0	0	0	1	8	0	3	14	0	7	0.05
1	10	0	2	1	0	0	5	0	12	5	5	5	0.13
1	3	0	0	0	0	0	0	0	12	22	0	6	0.33
1	4	0	0	0	0	0	1	0	19	75	0	38	0.08
1	4	0	0	0	0	5	0	0	42	50	50	50	0.26
1	3	0	0	0	0	0	0	0	20	22	0	6	0.43
1	4	0	0	11	0	0	0	0	15	11	11	11	0.29
1	3	0	0	0	0	0	0	0	45	52	0	26	0.3
1	10	0	3	1	0	0	5	0	16	5	5	5	0.18
1	6	0	3	1	0	0	6	0	16	4	4	4	0.22
1	6	2	0	1	0	0	2	0	13	16	0	4	0.17
1	4	0	0	6	0	0	0	0	4	6	6	6	0.17
1	4	0	0	0	0	0	1	0	14	67	0	34	0.08
1	6	0	3	1	0	0	4	0	18	7	7	7	0.23
1	4	0	0	0	0	0	1	0	15	57	0	29	0.08
1	10	0	3	1	0	0	6	0	18	9	9	9	0.16
1	6	0	1	1	0	0	1	0	10	9	9	9	0.13
1	4	0	0	11	0	0	0	0	38	11	11	11	0.28
1	6	0	3	1	0	0	4	0	14	4	4	4	0.2
1	3	0	0	0	0	0	0	0	30	30	0	8	0.45
1	3	0	0	0	0	0	0	0	6	28	0	14	0.11
1	10	0	3	1	0	0	7	0	18	6	6	6	0.2
1	4	0	0	0	0	0	1	0	18	71	0	36	0.09
1	3	0	0	0	0	0	0	0	64	102	121	121	0.18
1	10	13	0	3	0	10	12	1	24	1	0	1	0.16
1	5	0	0	0	0	0	0	0	4	6	0	3	0.12
1	3	0	0	0	0	0	0	0	24	46	0	23	0.24
1	10	0	3	1	0	0	6	0	18	8	8	8	0.16
1	4	0	0	0	0	0	0	0	11	28	28	28	0.1
1	6	0	2	1	0	0	5	0	13	6	6	6	0.17
1	10	0	4	1	0	0	7	0	20	9	9	9	0.18
1	4	0	0	0	0	0	0	0	20	13	19	19	0.34
1	10	0	3	1	0	0	8	0	17	8	8	8	0.16
1	6	0	1	1	0	0	1	0	7	5	5	5	0.1
1	2	0	0	0	0	0	0	0	15	28	0	14	0.18
1	6	0	1	1	0	0	1	0	9	5	5	5	0.15
1	6	3	0	2	0	0	1	0	19	2	2	2	0.17
1	6	2	0	1	0	0	2	0	34	44	0	11	0.26
1	4	0	0	0	0	0	0	1	26	42	0	21	0.28
1	6	3	0	2	0	0	1	0	14	2	2	2	0.19
1	3	0	0	0	0	0	0	0	38	22	0	6	0.35
1	10	0	3	1	0	0	6	0	18	12	12	12	0.15
1	4	0	0	10	0	0	0	0	42	10	10	10	0.3
1	3	0	0	0	0	0	0	0	3	8	0	2	0.23
1	4	0	0	0	0	10	0	0	46	51	51	51	0.27
1	10	0	3	1	0	0	7	0	12	4	4	4	0.14
1	6	0	1	1	0	0	1	0	10	7	7	7	0.14
1	6	2	0	1	0	0	2	0	22	28	0	7	0.23
1	6	2	0	1	0	0	2	0	18	12	0	3	0.21
1	3	0	0	0	0	0	0	0	20	40	0	20	0.24
1	6	0	1	1	0	0	1	0	9	4	4	4	0.15
1	4	0	0	9	0	0	0	0	6	9	9	9	0.16
1	4	0	0	0	0	0	1	0	18	75	0	38	0.07
1	3	0	0	0	0	0	0	0	56	94	0	47	0.15
1	6	0	3	1	0	0	4	0	17	6	6	6	0.21
1	10	0	2	1	0	0	7	0	17	8	8	8	0.16
1	6	0	1	1	0	0	1	0	12	8	8	8	0.15
1	3	0	0	0	0	0	0	0	39	62	0	31	0.35
1	3	0	0	0	0	0	0	0	55	80	99	99	0.22
1	3	0	0	0	0	0	0	0	48	102	0	51	0.28
1	3	0	0	0	0	0	0	0	61	99	117	117	0.18
1	4	0	0	11	0	0	0	0	35	11	11	11	0.28
1	10	0	3	1	0	0	6	0	20	9	9	9	0.18
1	4	0	0	9	0	0	0	0	8	9	9	9	0.24
1	6	0	3	1	0	0	5	0	18	6	6	6	0.23
1	3	0	0	0	0	0	0	0	31	62	0	31	0.34
1	4	0	3	0	0	0	0	0	48	60	76	76	0.23
1	6	0	1	1	0	0	1	0	7	3	3	3	0.13
1	3	0	0	0	0	0	0	0	21	73	0	37	0.1
1	3	0	0	0	0	0	0	0	19	38	0	19	0.29
1	3	0	0	0	0	0	0	0	59	104	0	52	0.15
1	6	0	3	1	0	0	5	0	20	9	9	9	0.21
1	6	0	2	1	0	0	6	0	15	7	7	7	0.2
1	6	0	1	1	0	0	2	0	9	4	4	4	0.14
1	6	2	0	1	0	0	2	0	14	8	0	2	0.2
1	6	2	0	1	0	0	2	0	20	22	0	6	0.22
1	4	0	0	9	0	0	0	0	24	9	9	9	0.27
1	10	0	5	1	0	0	14	0	21	9	9	9	0.17
1	6	0	3	1	0	0	6	0	17	6	6	6	0.21
1	6	0	3	1	0	0	5	0	17	9	9	9	0.18
1	4	0	9	0	0	0	0	0	51	60	83	83	0.24
1	2	0	0	0	0	0	0	0	15	30	0	15	0.16
1	10	0	3	1	0	0	10	0	18	9	9	9	0.16
1	10	0	3	1	0	0	5	0	14	4	4	4	0.16
1	4	0	8	0	0	0	0	0	55	68	90	90	0.23
1	8	0	0	0	0	1	8	0	14	10	0	5	0.4
1	3	0	0	0	0	0	0	0	34	70	0	35	0.27
1	10	0	3	1	0	0	7	0	19	8	8	8	0.18
1	6	3	0	2	0	0	1	0	10	2	2	2	0.18
1	4	0	0	11	0	0	0	0	17	11	11	11	0.31
1	3	0	0	0	0	0	0	0	29	76	0	38	0.24
1	6	0	3	1	0	0	5	0	15	4	4	4	0.21
1	4	0	0	0	0	0	0	0	24	17	28	28	0.26
1	6	0	3	1	0	0	5	0	18	8	8	8	0.21
1	3	0	0	0	0	0	0	0	18	77	0	39	0.07
1	4	0	0	0	0	0	1	0	17	71	0	36	0.08
1	6	2	0	1	0	0	2	0	25	24	0	6	0.23
1	10	12	0	3	0	9	9	1	27	1	0	1	0.17
1	4	0	0	10	0	0	0	0	15	10	10	10	0.25
1	6	0	1	1	0	0	1	0	8	6	6	6	0.12
1	4	0	2	0	0	0	0	0	44	25	34	34	0.26
1	3	0	0	0	0	0	0	0	6	38	0	19	0.09
1	10	0	3	1	0	0	5	0	19	8	8	8	0.18
1	3	0	0	0	0	0	0	0	20	26	0	13	0.29
1	10	0	2	1	0	0	5	0	10	4	4	4	0.12
1	6	0	2	1	0	0	5	0	13	5	5	5	0.18
1	3	0	0	0	0	0	0	0	26	30	0	15	0.37
1	10	0	3	1	0	0	5	0	16	7	7	7	0.17
1	4	0	9	0	0	0	0	0	51	61	84	84	0.24
1	3	0	0	0	0	0	0	0	18	73	0	37	0.07
1	10	0	3	1	0	0	5	0	16	8	8	8	0.16
1	6	2	0	1	0	0	2	0	15	8	0	2	0.21
1	4	0	0	0	0	0	1	0	20	67	0	34	0.08
1	6	2	0	1	0	0	2	0	20	14	0	4	0.24
1	10	0	4	1	0	0	8	0	19	9	9	9	0.17
1	4	0	0	10	0	0	0	0	10	10	10	10	0.24
1	10	0	2	1	0	0	6	0	12	5	5	5	0.14
1	10	0	4	1	0	0	9	0	24	9	9	9	0.2
1	4	0	0	0	0	2	0	0	33	31	31	31	0.34
1	6	2	0	1	0	0	2	0	24	22	0	6	0.26
1	6	2	0	1	0	0	2	0	21	18	0	5	0.22
1	4	0	0	10	0	0	0	0	12	10	10	10	0.27
1	6	2	0	1	0	0	2	0	24	24	0	6	0.25
1	6	0	2	1	0	0	5	0	13	4	4	4	0.2
1	4	0	0	9	0	0	0	0	10	9	9	9	0.26
1	10	0	5	1	0	0	14	0	22	9	9	9	0.18
1	10	0	3	1	0	0	8	0	13	4	4	4	0.15
1	6	0	3	1	0	0	4	0	15	5	5	5	0.21
1	4	0	0	0	0	0	1	0	21	71	0	36	0.09
1	6	3	0	2	0	0	1	0	25	2	2	2	0.19
1	6	2	0	1	0	0	2	0	51	44	0	11	0.28
1	6	2	0	1	0	0	2	0	26	24	0	6	0.24
1	3	0	0	0	0	0	0	0	0	3	0	2	0.0
1	4	0	0	0	0	0	1	0	19	73	0	37	0.1
1	6	2	0	1	0	0	2	0	16	16	0	4	0.19
1	3	0	0	0	0	0	0	0	15	24	0	12	0.26
1	4	7	0	0	0	0	0	0	19	55	55	55	0.11
1	3	0	0	0	0	0	0	0	16	71	0	36	0.08
1	4	0	0	11	0	0	0	0	13	11	11	11	0.3
1	6	2	0	1	0	0	2	0	22	22	0	6	0.23
1	6	2	0	1	0	0	2	0	23	24	0	6	0.24
1	10	0	2	1	0	0	6	0	18	9	9	9	0.17
1	4	0	0	11	0	0	0	0	33	11	11	11	0.26
1	8	0	0	0	0	2	12	0	14	10	0	5	0.39
1	4	0	0	0	0	12	0	0	45	51	51	51	0.24
1	10	0	3	1	0	0	5	0	15	8	8	8	0.15
1	2	0	0	0	0	0	0	0	14	28	0	14	0.18
1	6	2	0	1	0	0	2	0	15	12	0	3	0.2
1	3	0	0	0	0	0	0	0	23	28	0	8	0.46
1	6	0	4	1	0	0	12	0	15	7	7	7	0.19
1	2	0	0	0	0	0	0	0	13	30	0	15	0.16
1	10	0	3	1	0	0	7	0	16	5	5	5	0.17
1	5	1	3	2	1	0	2	0	6	2	0	1	0.09
1	4	0	0	7	0	0	0	0	11	7	7	7	0.28
1	7	0	0	0	0	2	10	0	15	10	0	5	0.44
1	6	0	3	1	0	0	4	0	15	6	6	6	0.19
1	10	0	5	1	0	0	14	0	23	9	9	9	0.19
1	10	0	3	1	0	0	6	0	19	8	8	8	0.17
1	3	0	0	0	0	0	0	0	13	16	0	5	0.5
1	10	0	3	1	0	0	6	0	21	9	9	9	0.18
1	6	2	0	1	0	0	2	0	15	16	0	4	0.18
1	6	0	1	1	0	0	2	0	9	5	5	5	0.14
1	3	0	0	0	0	0	0	0	12	34	0	17	0.26
1	6	2	0	1	0	0	2	0	25	26	0	7	0.25
1	10	0	3	1	0	0	6	0	22	9	9	9	0.18
1	6	3	0	2	0	0	1	0	17	2	2	2	0.24
1	10	0	3	1	0	0	6	0	18	10	10	10	0.15
1	10	0	2	1	0	0	8	0	17	8	8	8	0.16
1	6	0	2	1	0	0	7	0	14	6	6	6	0.18
1	10	10	0	2	0	9	9	1	24	1	0	1	0.16
1	3	0	0	0	0	0	0	0	23	58	0	29	0.28
1	6	0	2	1	0	0	3	0	15	5	5	5	0.2
1	10	0	2	1	0	0	7	0	16	8	8	8	0.16
1	4	0	0	0	0	0	0	28	17	28	0	14	0.2
1	6	2	0	1	0	0	2	0	25	30	0	8	0.24
1	10	0	3	1	0	0	5	0	18	6	6	6	0.18
1	3	0	0	0	0	0	0	0	11	16	0	5	0.38
1	2	0	0	0	0	0	0	0	16	36	0	18	0.16
1	6	0	3	1	0	0	6	0	19	9	9	9	0.2
1	4	0	0	10	0	0	0	0	18	10	10	10	0.35
1	4	0	0	10	0	0	0	0	31	10	10	10	0.3
1	4	0	0	0	0	6	0	0	43	54	54	54	0.26
1	3	0	0	0	0	0	0	0	42	72	0	36	0.24
1	6	3	0	2	0	0	1	0	16	2	2	2	0.15
1	4	0	0	10	0	0	0	0	9	10	10	10	0.2
1	10	0	2	1	0	0	5	0	13	8	8	8	0.13
1	6	2	0	1	0	0	2	0	9	3	0	1	0.14
1	6	0	3	1	0	0	4	0	16	5	5	5	0.22
1	6	0	3	1	0	0	7	0	15	7	7	7	0.15
1	10	0	1	1	0	0	2	0	6	3	3	3	0.08
1	3	0	0	0	0	0	0	0	9	46	0	23	0.11
1	6	2	0	1	0	0	2	0	22	26	0	7	0.23
1	6	2	0	1	0	0	2	0	20	18	0	5	0.23
1	3	0	0	0	0	0	0	0	8	30	0	15	0.15
1	6	0	3	1	0	0	5	0	16	6	6	6	0.2
1	3	0	0	0	0	0	0	0	20	30	0	8	0.43
1	6	0	2	1	0	0	5	0	12	5	5	5	0.17
1	3	0	0	0	0	0	0	0	42	84	0	42	0.28
1	4	0	0	0	0	0	1	0	17	61	0	31	0.07
1	3	0	0	0	0	0	0	0	37	44	0	22	0.29
1	6	0	2	1	0	0	6	0	15	8	8	8	0.17
1	4	0	0	11	0	0	0	0	18	11	11	11	0.33
1	10	0	3	1	0	0	6	0	17	8	8	8	0.16
1	4	0	0	9	0	0	0	0	12	9	9	9	0.27
1	10	0	3	1	0	0	7	0	18	8	8	8	0.17
1	10	0	3	1	0	0	5	0	14	5	5	5	0.15
1	10	0	3	1	0	0	6	0	18	6	6	6	0.19
1	6	0	2	1	0	0	7	0	16	8	8	8	0.18
1	6	0	4	1	0	0	8	0	17	8	8	8	0.2
1	6	0	3	1	0	0	6	0	15	8	8	8	0.17
1	10	0	2	1	0	0	3	0	14	6	6	6	0.15
1	10	0	3	1	0	0	5	0	15	6	6	6	0.15
1	10	0	2	1	0	0	6	0	12	4	4	4	0.14
1	3	0	0	0	0	0	0	0	32	76	0	38	0.3
1	3	0	0	0	0	0	0	0	61	108	0	54	0.15
1	3	0	0	0	0	0	0	0	21	58	0	29	0.28
1	3	0	0	0	0	0	0	0	26	28	0	8	0.46
1	4	7	0	0	0	0	0	0	20	52	52	52	0.13
1	4	0	0	9	0	0	0	0	11	9	9	9	0.29
1	4	0	0	10	0	0	0	0	17	10	10	10	0.33
1	6	2	0	1	0	0	2	0	9	4	0	1	0.13
1	6	0	3	1	0	0	4	0	17	8	8	8	0.19
1	10	11	0	3	0	9	9	1	25	1	0	1	0.16
1	10	0	3	1	0	0	6	0	15	5	5	5	0.16
1	6	0	1	1	0	0	1	0	9	6	6	6	0.14
1	4	0	0	10	0	0	0	0	20	10	10	10	0.26
1	3	0	0	0	0	0	0	0	13	22	0	6	0.39
1	10	0	3	1	0	0	8	0	20	9	9	9	0.18
1	4	0	0	0	0	0	0	0	35	49	61	61	0.25
1	3	0	0	0	0	0	0	0	8	40	0	20	0.11
1	10	0	4	1	0	0	11	0	18	8	8	8	0.17
1	6	2	0	1	0	0	2	0	25	32	0	8	0.22
1	6	0	2	1	0	0	4	0	14	8	8	8	0.17
1	10	0	3	1	0	0	5	0	17	10	10	10	0.15
1	6	0	3	1	0	0	5	0	17	5	5	5	0.23
1	3	0	0	0	0	0	0	0	21	22	0	6	0.48
1	6	2	0	1	0	0	2	0	21	24	0	6	0.23
1	10	0	3	1	0	0	5	0	20	9	9	9	0.18
1	6	2	0	1	0	0	2	0	21	16	0	4	0.21
1	2	0	0	0	0	0	0	0	13	42	0	21	0.13
1	6	0	3	1	0	0	10	0	17	5	5	5	0.22
1	6	0	3	1	0	0	5	0	17	6	6	6	0.21
1	10	0	4	1	0	0	7	0	19	9	9	9	0.17
1	3	0	0	0	0	0	0	0	12	20	0	6	0.38
1	6	0	3	1	0	0	8	0	16	7	7	7	0.16
1	3	0	0	0	0	0	0	0	15	17	17	17	0.24
1	3	0	0	0	0	0	0	0	22	38	0	19	0.29
1	6	2	0	1	0	0	2	0	21	22	0	6	0.24
1	6	0	3	1	0	0	10	0	15	5	5	5	0.2
1	4	0	0	11	0	0	0	0	37	11	11	11	0.24
1	4	7	0	0	0	0	0	0	18	47	47	47	0.13
1	10	0	3	1	0	0	5	0	18	8	8	8	0.17
1	4	0	0	6	0	0	0	0	7	6	6	6	0.23
1	6	0	1	1	0	0	1	0	9	7	7	7	0.13
1	6	2	0	1	0	0	2	0	25	22	0	6	0.27
1	2	0	0	0	0	0	0	0	12	38	0	19	0.13
1	10	0	2	1	0	0	6	0	16	7	7	7	0.16
1	6	3	0	2	0	0	1	0	15	2	2	2	0.19
1	4	0	0	0	0	0	1	0	5	49	0	25	0.05
1	6	3	0	2	0	0	1	0	11	2	2	2	0.18
1	8	0	0	0	0	1	8	0	13	10	0	5	0.39
1	3	0	0	0	0	0	0	0	9	14	0	4	0.38
1	6	2	0	1	0	0	2	0	18	18	0	5	0.19
1	10	0	3	1	0	0	5	0	19	9	9	9	0.17
1	4	0	0	0	0	0	1	0	14	69	0	35	0.07
1	6	2	0	1	0	0	2	0	17	16	0	4	0.21
1	10	0	2	1	0	0	7	0	14	7	7	7	0.14
1	4	0	0	0	0	0	0	0	40	31	42	42	0.31
1	6	0	3	1	0	0	4	0	14	6	6	6	0.17
1	6	0	3	1	0	0	5	0	16	8	8	8	0.18
1	6	0	3	1	0	0	7	0	15	9	9	9	0.17
1	6	0	3	1	0	0	4	0	17	5	5	5	0.22
1	2	0	0	0	0	0	0	0	12	34	0	17	0.13
1	10	0	3	1	0	0	5	0	15	5	5	5	0.17
1	10	0	3	1	0	0	6	0	16	7	7	7	0.16
1	3	0	0	0	0	0	0	0	41	66	0	33	0.31
1	10	0	3	1	0	0	8	0	21	9	9	9	0.18
1	4	0	0	0	0	0	1	0	13	69	0	35	0.06
1	6	2	0	1	0	0	2	0	33	22	0	6	0.26
1	3	0	0	0	0	0	0	0	15	67	0	34	0.07
1	4	0	0	7	0	0	0	0	12	7	7	7	0.34
1	4	0	0	17	0	0	0	0	24	17	17	17	0.35
1	4	0	0	0	0	0	1	0	15	69	0	35	0.08
1	1	0	0	0	0	0	0	0	0	0	0	0	0.0
1	4	0	0	0	0	0	1	0	19	77	0	39	0.08
1	6	0	3	1	0	0	5	0	18	9	9	9	0.2
1	6	0	3	1	0	0	7	0	15	8	8	8	0.17
1	3	0	0	0	0	0	0	0	22	24	0	7	0.36
1	6	0	1	1	0	0	1	0	8	3	3	3	0.15
1	4	0	0	0	0	6	0	0	47	55	55	55	0.27
1	10	0	2	1	0	0	6	0	16	9	9	9	0.15
1	6	0	2	1	0	0	7	0	16	7	7	7	0.2
1	10	0	4	1	0	0	9	0	21	9	9	9	0.19
1	3	0	0	0	0	0	0	0	12	69	0	35	0.06
1	4	0	0	0	0	8	0	0	43	53	53	53	0.25
1	6	3	0	2	0	0	1	0	8	2	2	2	0.14
1	3	0	0	0	0	0	0	0	55	78	97	97	0.19
1	10	0	3	1	0	0	11	0	15	5	5	5	0.16
1	6	0	2	1	0	0	5	0	14	8	8	8	0.16
1	4	0	0	0	0	0	0	0	43	64	78	78	0.26
1	3	0	0	0	0	0	0	0	5	4	0	2	0.5
1	6	0	3	1	0	0	4	0	16	7	7	7	0.2
1	2	0	0	0	0	0	0	0	12	36	0	18	0.13
1	3	0	0	0	0	0	0	0	10	14	0	4	0.4
1	6	0	1	1	0	0	1	0	8	5	5	5	0.13
1	6	2	0	1	0	0	2	0	28	28	0	7	0.24
1	6	0	1	1	0	0	2	0	9	7	7	7	0.11
1	2	0	0	0	0	0	0	0	17	38	0	19	0.16
1	6	0	1	1	0	0	1	0	8	7	7	7	0.11
1	10	0	3	1	0	0	7	0	18	10	10	10	0.16
1	4	0	0	8	0	0	0	0	8	8	8	8	0.25
1	10	0	4	1	0	0	9	0	22	10	10	10	0.18
1	3	0	0	0	0	0	0	0	16	19	19	19	0.22
1	3	0	0	0	0	0	0	0	13	18	0	5	0.42
1	10	0	3	1	0	0	7	0	19	9	9	9	0.17
1	2	0	0	0	0	0	0	0	16	38	0	19	0.15
1	3	0	0	0	0	0	0	0	12	14	0	4	0.44
1	6	0	2	1	0	0	6	0	16	8	8	8	0.18
1	3	0	0	0	0	0	0	0	16	24	0	12	0.28
1	6	0	3	1	0	0	5	0	15	5	5	5	0.21
1	6	2	0	1	0	0	2	0	29	22	0	6	0.25
1	10	0	3	1	0	0	6	0	16	8	8	8	0.15
1	3	0	0	0	0	0	0	0	9	38	0	19	0.1
1	6	0	1	1	0	0	2	0	10	5	5	5	0.16
1	10	0	3	1	0	0	6	0	17	9	9	9	0.15
1	3	0	0	0	0	0	0	0	35	72	0	36	0.34
1	6	0	3	1	0	0	7	0	17	7	7	7	0.18
1	4	0	0	0	0	0	1	0	20	79	0	40	0.05
1	6	0	1	1	0	0	2	0	10	8	8	8	0.12
1	4	0	0	11	0	0	0	0	14	11	11	11	0.26
1	6	0	2	1	0	0	5	0	15	7	7	7	0.21
1	6	0	3	1	0	0	5	0	17	7	7	7	0.2
1	10	0	2	1	0	0	6	0	13	8	8	8	0.12
1	3	0	0	0	0	0	0	0	27	64	0	32	0.26
1	8	0	0	0	0	2	12	0	15	10	0	5	0.42
1	10	0	3	1	0	0	6	0	15	8	8	8	0.15
1	3	0	0	0	0	0	0	0	18	30	0	15	0.25
