relevant	avg_tag_in_li	depth	number_bold	number_br	number_div	number_img	number_links	number_p	number_relevants	number_row	relevants_ratio
0.0	8.0	7.0	0.0	0.0	36.0	6.0	6.0	0.0	1.0	6.0	0.12
0.0	6.0	9.0	2.0	0.0	10.0	11.0	11.0	0.0	0.0	12.0	0.0
0.0	14.33	6.0	0.0	0.0	28.0	6.0	20.0	0.0	15.0	6.0	0.21
0.0	12.0	5.0	0.0	0.0	84.0	12.0	36.0	0.0	18.0	12.0	0.17
0.0	33.2	11.0	0.0	0.0	62.0	5.0	10.0	0.0	14.0	5.0	0.25
0.0	18.75	9.0	0.0	0.0	28.0	4.0	20.0	0.0	7.0	4.0	0.16
0.0	21.71	7.0	0.0	0.0	42.0	14.0	21.0	0.0	20.0	7.0	0.17
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	15.0	6.0	0.2
0.0	18.0	9.0	0.0	0.0	6.0	1.0	5.0	0.0	6.0	1.0	0.27
0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	0.32
0.0	19.8	5.0	0.0	0.0	17.0	0.0	6.0	15.0	34.0	5.0	0.16
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.27
0.0	19.0	7.0	0.0	0.0	58.0	10.0	28.0	0.0	28.0	10.0	0.17
0.0	17.8	7.0	0.0	0.0	56.0	10.0	26.0	0.0	22.0	10.0	0.14
0.0	21.0	9.0	0.0	0.0	14.0	2.0	10.0	0.0	3.0	2.0	0.12
0.0	13.6	6.0	0.0	0.0	24.0	5.0	18.0	0.0	9.0	5.0	0.15
0.0	19.5	7.0	4.0	0.0	9.0	2.0	8.0	6.0	9.0	2.0	0.21
0.0	21.0	6.0	0.0	0.0	10.0	1.0	1.0	3.0	1.0	1.0	0.09
0.0	19.14	7.0	0.0	0.0	42.0	7.0	21.0	0.0	22.0	7.0	0.16
0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	0.23
0.0	8.0	4.0	3.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.07
0.0	18.17	7.0	0.0	0.0	31.0	6.0	25.0	0.0	11.0	6.0	0.12
0.0	17.57	7.0	0.0	0.0	38.0	7.0	18.0	0.0	22.0	7.0	0.17
0.0	4.0	5.0	0.0	0.0	12.0	0.0	12.0	0.0	2.0	12.0	0.15
0.0	14.0	6.0	0.0	0.0	5.0	1.0	4.0	0.0	1.0	1.0	0.06
0.0	18.57	7.0	0.0	0.0	41.0	7.0	20.0	0.0	19.0	7.0	0.17
0.0	27.92	8.0	0.0	0.0	182.0	13.0	26.0	0.0	10.0	13.0	0.17
0.0	19.4	5.0	0.0	0.0	17.0	0.0	5.0	15.0	52.0	5.0	0.24
0.0	20.67	7.0	0.0	0.0	17.0	6.0	8.0	0.0	6.0	3.0	0.11
0.0	4.36	6.0	0.0	0.0	153.0	65.0	100.0	0.0	32.0	266.0	0.13
0.0	34.67	11.0	0.0	0.0	70.0	6.0	12.0	0.0	8.0	6.0	0.12
0.0	18.67	7.0	0.0	0.0	17.0	3.0	8.0	0.0	15.0	3.0	0.19
0.0	14.6	5.0	0.0	0.0	15.0	0.0	9.0	10.0	81.0	5.0	0.17
0.0	2.0	2.0	6.0	6.0	0.0	0.0	0.0	0.0	46.0	6.0	0.25
0.0	20.0	7.0	0.0	0.0	60.0	10.0	30.0	0.0	23.0	10.0	0.15
0.0	15.17	6.0	0.0	0.0	28.0	6.0	22.0	0.0	17.0	6.0	0.2
0.0	12.08	5.0	0.0	0.0	84.0	12.0	36.0	0.0	24.0	12.0	0.2
0.0	5.89	7.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	9.0	0.33
0.0	14.0	6.0	0.0	0.0	4.0	1.0	4.0	0.0	5.0	1.0	0.2
0.0	15.14	7.0	0.0	0.0	36.0	7.0	15.0	0.0	19.0	7.0	0.16
0.0	22.0	7.0	0.0	0.0	42.0	14.0	21.0	0.0	18.0	7.0	0.13
0.0	12.5	11.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	2.0	0.17
0.0	15.2	14.0	0.0	0.0	30.0	15.0	11.0	11.0	60.0	10.0	0.16
0.0	14.5	5.0	0.0	0.0	6.0	0.0	2.0	5.0	9.0	2.0	0.2
0.0	19.86	7.0	0.0	0.0	69.0	7.0	28.0	0.0	17.0	7.0	0.21
0.0	15.33	7.0	0.0	6.0	12.0	3.0	9.0	0.0	3.0	3.0	0.09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	19.5	9.0	0.0	0.0	13.0	2.0	10.0	0.0	4.0	2.0	0.1
0.0	19.33	7.0	0.0	0.0	18.0	3.0	9.0	0.0	16.0	3.0	0.19
0.0	15.6	5.0	0.0	0.0	15.0	0.0	6.0	11.0	42.0	5.0	0.18
0.0	13.0	5.0	0.0	0.0	3.0	0.0	1.0	2.0	18.0	1.0	0.2
0.0	11.33	7.0	0.0	4.0	12.0	3.0	7.0	0.0	4.0	3.0	0.17
0.0	12.33	7.0	0.0	0.0	30.0	6.0	6.0	6.0	16.0	6.0	0.21
0.0	12.0	5.0	0.0	0.0	84.0	12.0	36.0	0.0	22.0	12.0	0.21
0.0	18.4	7.0	0.0	0.0	58.0	10.0	28.0	0.0	23.0	10.0	0.15
0.0	18.0	6.0	0.0	0.0	18.0	3.0	14.0	0.0	7.0	3.0	0.15
0.0	30.0	8.0	0.0	0.0	256.0	16.0	32.0	0.0	21.0	16.0	0.19
0.0	16.0	5.0	0.0	0.0	3.0	0.0	1.0	3.0	13.0	1.0	0.2
0.0	4.37	6.0	0.0	0.0	154.0	61.0	100.0	0.0	30.0	269.0	0.13
0.0	32.29	11.0	0.0	0.0	624.0	48.0	185.0	9.0	100.0	48.0	0.13
0.0	4.7	6.0	1.0	0.0	168.0	71.0	100.0	0.0	38.0	280.0	0.12
0.0	21.33	14.0	0.0	0.0	28.0	3.0	6.0	15.0	38.0	6.0	0.19
0.0	16.0	7.0	0.0	0.0	54.0	10.0	24.0	0.0	21.0	10.0	0.15
0.0	4.3	6.0	1.0	0.0	161.0	60.0	100.0	0.0	24.0	264.0	0.12
0.0	11.5	10.0	0.0	0.0	8.0	0.0	1.0	0.0	2.0	2.0	0.29
0.0	13.83	6.0	0.0	0.0	27.0	6.0	23.0	0.0	16.0	6.0	0.2
0.0	15.0	5.0	0.0	0.0	15.0	0.0	7.0	11.0	74.0	5.0	0.19
0.0	17.6	7.0	0.0	0.0	29.0	5.0	14.0	0.0	24.0	5.0	0.21
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.23
0.0	21.0	14.0	0.0	0.0	26.0	3.0	6.0	15.0	45.0	6.0	0.23
0.0	9.86	9.0	0.0	0.0	101.0	0.0	57.0	0.0	48.0	76.0	0.38
0.0	17.06	11.0	0.0	0.0	86.0	8.0	16.0	0.0	15.0	16.0	0.2
0.0	21.29	7.0	0.0	0.0	42.0	7.0	24.0	0.0	17.0	7.0	0.13
0.0	4.0	4.0	0.0	0.0	4.0	4.0	4.0	4.0	6.0	4.0	0.75
0.0	1.0	2.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	29.0	0.0
0.0	8.0	7.0	0.0	0.0	36.0	6.0	6.0	0.0	3.0	6.0	0.27
0.0	13.83	7.0	0.0	0.0	33.0	6.0	12.0	0.0	9.0	6.0	0.21
0.0	5.79	9.0	2.0	0.0	10.0	13.0	13.0	0.0	0.0	14.0	0.0
0.0	24.0	7.0	0.0	0.0	6.0	1.0	5.0	0.0	6.0	1.0	0.23
0.0	12.0	5.0	0.0	0.0	84.0	12.0	36.0	0.0	21.0	12.0	0.18
0.0	17.6	7.0	0.0	0.0	56.0	10.0	26.0	0.0	20.0	10.0	0.14
0.0	18.8	7.0	0.0	0.0	57.0	10.0	27.0	0.0	29.0	10.0	0.16
0.0	19.0	5.0	0.0	0.0	3.0	0.0	1.0	3.0	9.0	1.0	0.21
0.0	14.29	11.0	0.0	0.0	96.0	8.0	16.0	0.0	16.0	14.0	0.23
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.2
0.0	14.1	7.0	29.0	1.0	26.0	0.0	3.0	23.0	5.0	10.0	0.03
0.0	14.0	5.0	0.0	0.0	15.0	0.0	5.0	10.0	23.0	5.0	0.17
0.0	29.88	8.0	0.0	0.0	256.0	16.0	32.0	0.0	16.0	16.0	0.17
0.0	15.5	8.0	10.0	3.0	14.0	1.0	2.0	10.0	3.0	4.0	0.05
0.0	18.57	7.0	0.0	0.0	41.0	7.0	20.0	0.0	16.0	7.0	0.12
0.0	14.0	6.0	0.0	0.0	30.0	6.0	24.0	0.0	13.0	6.0	0.19
0.0	19.4	5.0	0.0	0.0	15.0	0.0	6.0	15.0	46.0	5.0	0.17
0.0	30.29	11.0	0.0	0.0	78.0	7.0	14.0	0.0	15.0	7.0	0.25
0.0	25.0	7.0	0.0	0.0	112.0	8.0	32.0	0.0	17.0	8.0	0.2
0.0	12.0	7.0	0.0	0.0	15.0	3.0	3.0	3.0	9.0	3.0	0.18
0.0	17.71	7.0	0.0	0.0	39.0	7.0	18.0	0.0	21.0	7.0	0.14
0.0	15.4	5.0	0.0	0.0	15.0	0.0	5.0	12.0	29.0	5.0	0.17
0.0	13.4	5.0	0.0	0.0	15.0	0.0	6.0	10.0	36.0	5.0	0.17
0.0	30.0	8.0	0.0	0.0	128.0	8.0	16.0	0.0	14.0	8.0	0.28
0.0	2.0	2.0	5.0	5.0	0.0	0.0	0.0	0.0	50.0	5.0	0.2
0.0	5.0	7.0	0.0	15.0	8.0	5.0	2.0	2.0	20.0	10.0	0.19
0.0	2.0	2.0	9.0	9.0	0.0	0.0	0.0	0.0	49.0	9.0	0.23
0.0	10.81	10.0	0.0	0.0	82.0	8.0	16.0	0.0	7.0	21.0	0.12
0.0	18.29	7.0	0.0	0.0	40.0	7.0	19.0	0.0	21.0	7.0	0.19
0.0	16.5	6.0	0.0	0.0	30.0	6.0	24.0	0.0	17.0	6.0	0.23
0.0	5.9	7.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	10.0	0.33
0.0	6.57	9.0	2.0	0.0	10.0	6.0	6.0	0.0	0.0	7.0	0.0
0.0	19.83	7.0	0.0	0.0	59.0	6.0	24.0	0.0	9.0	6.0	0.18
0.0	17.0	7.0	4.0	0.0	8.0	2.0	8.0	4.0	4.0	2.0	0.14
0.0	6.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.11
0.0	15.0	6.0	0.0	0.0	24.0	5.0	19.0	0.0	18.0	5.0	0.24
0.0	30.33	10.0	0.0	0.0	35.0	3.0	6.0	0.0	8.0	3.0	0.21
0.0	22.8	6.0	0.0	0.0	50.0	5.0	5.0	18.0	3.0	5.0	0.1
0.0	2.5	3.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	6.0	0.27
0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
0.0	31.62	11.0	0.0	0.0	101.0	8.0	16.0	0.0	16.0	8.0	0.21
0.0	15.43	7.0	0.0	0.0	38.0	7.0	17.0	0.0	9.0	7.0	0.15
0.0	21.0	6.0	0.0	0.0	14.0	2.0	10.0	0.0	1.0	2.0	0.04
0.0	18.2	7.0	0.0	0.0	57.0	10.0	27.0	0.0	27.0	10.0	0.15
0.0	20.92	11.0	0.0	0.0	90.0	8.0	16.0	0.0	12.0	12.0	0.14
0.0	16.17	7.0	0.0	0.0	29.0	6.0	23.0	0.0	10.0	6.0	0.18
0.0	18.5	5.0	0.0	0.0	6.0	0.0	2.0	5.0	3.0	2.0	0.09
0.0	0.67	6.0	16.0	8.0	3.0	2.0	10.0	4.0	29.0	15.0	0.18
0.0	19.4	7.0	0.0	0.0	60.0	10.0	30.0	0.0	21.0	10.0	0.14
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.21
0.0	9.81	9.0	0.0	0.0	98.0	0.0	54.0	0.0	46.0	73.0	0.39
0.0	19.67	7.0	0.0	0.0	17.0	6.0	8.0	0.0	10.0	3.0	0.17
0.0	19.27	11.0	0.0	0.0	88.0	8.0	16.0	0.0	11.0	11.0	0.19
0.0	1.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.26
0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2.0	0.53
0.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	5.0	0.33
0.0	1.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	8.0	0.19
0.0	17.14	7.0	0.0	0.0	38.0	7.0	17.0	0.0	18.0	7.0	0.15
0.0	30.0	8.0	0.0	0.0	192.0	12.0	24.0	0.0	7.0	12.0	0.12
0.0	15.5	6.0	0.0	0.0	10.0	2.0	8.0	0.0	3.0	2.0	0.09
0.0	16.5	6.0	0.0	0.0	30.0	6.0	24.0	0.0	22.0	6.0	0.26
0.0	20.92	11.0	0.0	0.0	86.0	8.0	16.0	0.0	15.0	12.0	0.21
0.0	17.0	6.0	0.0	0.0	25.0	5.0	20.0	0.0	12.0	5.0	0.26
0.0	17.5	11.0	1.0	0.0	10.0	0.0	2.0	0.0	13.0	2.0	0.3
0.0	17.43	7.0	0.0	0.0	39.0	7.0	18.0	0.0	24.0	7.0	0.18
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	3.0	0.32
0.0	12.4	7.0	0.0	0.0	25.0	5.0	5.0	5.0	15.0	5.0	0.21
0.0	17.67	7.0	0.0	0.0	34.0	6.0	16.0	0.0	16.0	6.0	0.14
0.0	18.4	7.0	0.0	0.0	29.0	5.0	14.0	0.0	13.0	5.0	0.13
0.0	16.33	6.0	0.0	0.0	30.0	6.0	24.0	0.0	16.0	6.0	0.24
0.0	22.0	9.0	0.0	0.0	7.0	1.0	5.0	0.0	1.0	1.0	0.03
0.0	18.43	7.0	14.0	0.0	30.0	7.0	28.0	18.0	10.0	7.0	0.14
0.0	11.5	5.0	0.0	0.0	47.0	8.0	8.0	0.0	12.0	8.0	0.19
0.0	13.5	7.0	0.0	0.0	10.0	2.0	4.0	0.0	3.0	2.0	0.19
0.0	17.6	7.0	0.0	0.0	29.0	5.0	14.0	0.0	21.0	5.0	0.19
0.0	16.0	5.0	0.0	0.0	15.0	0.0	5.0	13.0	51.0	5.0	0.24
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	0.21
0.0	14.5	6.0	0.0	0.0	28.0	6.0	24.0	0.0	27.0	6.0	0.3
0.0	18.86	7.0	0.0	0.0	40.0	14.0	19.0	0.0	19.0	7.0	0.15
0.0	20.5	7.0	0.0	0.0	59.0	10.0	32.0	0.0	23.0	10.0	0.13
0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
0.0	4.31	6.0	0.0	0.0	154.0	71.0	100.0	0.0	30.0	275.0	0.15
0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	27.0	2.0	0.24
0.0	24.71	7.0	0.0	0.0	96.0	7.0	28.0	0.0	13.0	7.0	0.2
0.0	15.2	6.0	0.0	0.0	24.0	5.0	20.0	0.0	15.0	5.0	0.23
0.0	17.43	7.0	0.0	0.0	39.0	7.0	18.0	0.0	16.0	7.0	0.13
0.0	14.33	6.0	0.0	0.0	27.0	6.0	24.0	0.0	12.0	6.0	0.18
0.0	6.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	1.0	0.67
0.0	16.0	7.0	0.0	0.0	38.0	7.0	17.0	0.0	21.0	7.0	0.17
0.0	31.75	11.0	0.0	0.0	625.0	48.0	176.0	9.0	107.0	48.0	0.14
0.0	21.89	6.0	0.0	0.0	91.0	9.0	9.0	30.0	8.0	9.0	0.12
0.0	17.0	6.0	0.0	0.0	30.0	6.0	24.0	0.0	4.0	6.0	0.06
0.0	10.0	6.0	2.0	5.0	5.0	0.0	3.0	1.0	6.0	3.0	0.15
0.0	17.0	6.0	0.0	0.0	30.0	6.0	24.0	0.0	15.0	6.0	0.2
0.0	16.67	5.0	0.0	0.0	9.0	0.0	3.0	7.0	21.0	3.0	0.21
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	5.0	0.27
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	13.0	0.35
0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.38
0.0	10.0	6.0	0.0	0.0	24.0	6.0	12.0	0.0	0.0	6.0	0.0
0.0	17.5	5.0	0.0	0.0	6.0	0.0	2.0	6.0	11.0	2.0	0.19
0.0	4.56	6.0	2.0	0.0	160.0	58.0	100.0	0.0	23.0	262.0	0.12
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.22
0.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	5.0	0.37
0.0	18.67	7.0	0.0	0.0	17.0	3.0	8.0	0.0	16.0	3.0	0.21
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.57
0.0	16.0	6.0	0.0	0.0	14.0	3.0	12.0	0.0	6.0	3.0	0.16
0.0	10.5	10.0	0.0	0.0	8.0	0.0	1.0	0.0	4.0	2.0	0.4
0.0	31.0	11.0	0.0	0.0	87.0	8.0	16.0	0.0	15.0	8.0	0.21
0.0	15.67	13.0	0.0	1.0	15.0	3.0	2.0	0.0	5.0	3.0	0.21
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	0.36
0.0	27.5	10.0	0.0	0.0	64.0	6.0	12.0	0.0	10.0	6.0	0.16
0.0	15.0	5.0	0.0	0.0	9.0	0.0	3.0	7.0	12.0	3.0	0.16
0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
0.0	13.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	2.0	0.18
0.0	16.67	7.0	0.0	0.0	30.0	6.0	25.0	0.0	17.0	6.0	0.24
0.0	14.0	6.0	0.0	0.0	28.0	6.0	24.0	0.0	11.0	6.0	0.19
0.0	22.5	6.0	0.0	0.0	41.0	4.0	4.0	14.0	6.0	4.0	0.18
0.0	13.33	7.0	0.0	5.0	12.0	3.0	8.0	0.0	4.0	3.0	0.17
0.0	20.57	7.0	0.0	0.0	44.0	7.0	21.0	0.0	21.0	7.0	0.16
0.0	8.33	8.0	0.0	0.0	63.0	9.0	18.0	0.0	7.0	27.0	0.1
0.0	31.83	11.0	0.0	0.0	67.0	6.0	12.0	0.0	12.0	6.0	0.19
0.0	3.12	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0
0.0	15.0	6.0	0.0	0.0	26.0	6.0	24.0	0.0	7.0	6.0	0.14
0.0	4.33	6.0	1.0	0.0	153.0	57.0	100.0	0.0	21.0	258.0	0.1
0.0	13.8	6.0	0.0	0.0	24.0	5.0	19.0	0.0	9.0	5.0	0.16
0.0	30.0	8.0	0.0	0.0	304.0	19.0	38.0	0.0	13.0	19.0	0.12
0.0	18.6	7.0	0.0	0.0	58.0	10.0	28.0	0.0	31.0	10.0	0.19
0.0	15.8	7.0	0.0	0.0	52.0	10.0	22.0	0.0	25.0	10.0	0.18
0.0	18.86	7.0	0.0	0.0	41.0	7.0	20.0	0.0	18.0	7.0	0.15
0.0	18.0	7.0	0.0	0.0	40.0	7.0	19.0	0.0	25.0	7.0	0.19
0.0	32.0	11.0	0.0	0.0	70.0	7.0	14.0	0.0	12.0	7.0	0.19
0.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	7.0	0.25
0.0	15.0	6.0	0.0	0.0	17.0	2.0	2.0	0.0	5.0	2.0	0.14
0.0	19.4	7.0	0.0	0.0	59.0	10.0	29.0	0.0	28.0	10.0	0.16
0.0	17.4	7.0	0.0	0.0	57.0	10.0	27.0	0.0	24.0	10.0	0.16
0.0	13.67	6.0	0.0	0.0	28.0	6.0	22.0	0.0	18.0	6.0	0.18
0.0	14.0	7.0	11.0	0.0	13.0	0.0	2.0	11.0	4.0	4.0	0.05
0.0	14.33	6.0	0.0	0.0	27.0	6.0	20.0	0.0	13.0	6.0	0.22
0.0	25.13	11.0	0.0	0.0	168.0	15.0	40.0	1.0	44.0	15.0	0.17
0.0	14.5	6.0	0.0	0.0	28.0	6.0	24.0	0.0	18.0	6.0	0.24
0.0	16.0	7.0	0.0	6.0	12.0	3.0	9.0	0.0	1.0	3.0	0.04
0.0	2.63	5.0	0.0	0.0	0.0	0.0	19.0	0.0	10.0	19.0	0.33
0.0	18.4	5.0	0.0	0.0	15.0	0.0	5.0	15.0	36.0	5.0	0.2
0.0	30.0	8.0	0.0	0.0	272.0	17.0	34.0	0.0	22.0	17.0	0.2
0.0	4.32	6.0	1.0	0.0	155.0	59.0	100.0	0.0	36.0	266.0	0.15
0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.67
0.0	35.0	11.0	0.0	0.0	51.0	4.0	8.0	0.0	12.0	4.0	0.25
0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.36
0.0	31.71	11.0	0.0	0.0	622.0	48.0	173.0	9.0	108.0	48.0	0.14
0.0	1.09	3.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	11.0	0.05
0.0	17.0	7.0	0.0	0.0	37.0	14.0	16.0	0.0	18.0	7.0	0.14
0.0	17.0	7.0	6.0	0.0	12.0	3.0	12.0	6.0	11.0	3.0	0.26
0.0	16.0	6.0	0.0	0.0	5.0	1.0	4.0	0.0	5.0	1.0	0.25
0.0	15.17	6.0	0.0	0.0	29.0	6.0	22.0	0.0	9.0	6.0	0.14
0.0	19.2	7.0	0.0	0.0	59.0	10.0	29.0	0.0	28.0	10.0	0.16
0.0	19.33	7.0	0.0	0.0	16.0	3.0	13.0	0.0	10.0	3.0	0.19
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	8.0	0.11399999999999999
0.0	21.0	9.0	0.0	0.0	21.0	3.0	15.0	0.0	13.0	3.0	0.144
0.0	16.65	8.0	59.0	28.0	60.0	1.0	9.0	49.0	10.0	20.0	0.03
0.0	3.0	3.0	0.0	0.0	17.0	0.0	17.0	0.0	1.0	17.0	0.186
0.0	10.0	5.0	0.0	0.0	24.0	4.0	4.0	0.0	11.0	4.0	0.09
0.0	17.8	7.0	0.0	0.0	56.0	10.0	26.0	0.0	4.0	10.0	0.084
0.0	13.6	6.0	0.0	0.0	22.0	5.0	18.0	0.0	11.0	5.0	0.126
0.0	30.0	8.0	0.0	0.0	256.0	16.0	32.0	0.0	16.0	16.0	0.11399999999999999
0.0	12.0	7.0	0.0	0.0	20.0	4.0	4.0	4.0	11.0	4.0	0.144
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	9.0	6.0	0.084
0.0	30.0	8.0	0.0	0.0	272.0	17.0	34.0	0.0	35.0	17.0	0.09
0.0	16.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	7.0	6.0	0.072
0.0	14.5	6.0	0.0	0.0	28.0	6.0	24.0	0.0	0.0	6.0	0.144
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.156
0.0	18.0	9.0	0.0	0.0	6.0	1.0	5.0	0.0	9.0	1.0	0.162
0.0	15.5	7.0	0.0	0.0	21.0	4.0	9.0	0.0	16.0	4.0	0.126
0.0	18.0	7.0	0.0	0.0	40.0	7.0	19.0	0.0	21.0	7.0	0.072
0.0	2.0	2.0	6.0	6.0	0.0	0.0	0.0	0.0	13.0	6.0	0.15
0.0	18.4	5.0	0.0	0.0	15.0	0.0	5.0	15.0	4.0	5.0	0.10200000000000001
0.0	2.0	2.0	7.0	7.0	0.0	0.0	0.0	0.0	73.0	7.0	0.12
0.0	5.0	4.0	0.0	0.0	8.0	0.0	8.0	0.0	1.0	8.0	0.23399999999999999
0.0	18.5	11.0	1.0	0.0	11.0	0.0	2.0	0.0	14.0	2.0	0.18
0.0	30.0	8.0	0.0	0.0	256.0	16.0	32.0	0.0	3.0	16.0	0.06839999999999999
0.0	17.4	7.0	0.0	0.0	57.0	10.0	27.0	0.0	40.0	10.0	0.096
0.0	9.29	5.0	0.0	0.0	38.0	7.0	7.0	0.0	3.0	7.0	0.11399999999999999
0.0	9.29	5.0	0.0	0.0	38.0	7.0	7.0	0.0	3.0	7.0	0.06839999999999999
0.0	14.1	7.0	29.0	1.0	26.0	0.0	3.0	23.0	3.0	10.0	0.018
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.072
0.0	28.21	11.0	0.0	0.0	599.0	48.0	165.0	5.0	59.0	48.0	0.084
0.0	14.6	5.0	0.0	0.0	15.0	0.0	6.0	11.0	38.0	5.0	0.078
0.0	18.0	7.0	0.0	0.0	56.0	10.0	26.0	0.0	9.0	10.0	0.10200000000000001
0.0	17.0	7.0	6.0	0.0	12.0	3.0	12.0	6.0	1.0	3.0	0.156
0.0	10.0	10.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	4.0	0.12
0.0	5.0	4.0	0.0	0.0	8.0	0.0	8.0	0.0	2.0	8.0	0.14039999999999997
0.0	18.57	7.0	0.0	0.0	41.0	7.0	20.0	0.0	29.0	7.0	0.10200000000000001
0.0	6.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.066
0.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	7.0	0.15
0.0	3.12	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0
0.0	12.0	7.0	0.0	0.0	20.0	4.0	4.0	4.0	12.0	4.0	0.144
0.0	15.0	6.0	0.0	0.0	24.0	5.0	19.0	0.0	33.0	5.0	0.144
0.0	17.6	14.0	0.0	0.0	30.0	15.0	11.0	15.0	29.0	10.0	0.108
0.0	15.2	6.0	0.0	0.0	25.0	5.0	20.0	0.0	13.0	5.0	0.096
0.0	18.17	7.0	0.0	0.0	31.0	6.0	25.0	0.0	21.0	6.0	0.072
0.0	15.5	6.0	0.0	0.0	30.0	6.0	24.0	0.0	19.0	6.0	0.11399999999999999
0.0	17.8	7.0	0.0	0.0	56.0	10.0	26.0	0.0	42.0	10.0	0.084
0.0	14.5	5.0	0.0	0.0	6.0	0.0	2.0	5.0	7.0	2.0	0.12
0.0	16.5	6.0	0.0	0.0	30.0	6.0	24.0	0.0	26.0	6.0	0.156
0.0	14.0	6.0	0.0	0.0	5.0	1.0	4.0	0.0	2.0	1.0	0.12
0.0	19.17	11.0	0.0	0.0	80.0	8.0	16.0	0.0	17.0	12.0	0.138
0.0	29.94	11.0	0.0	0.0	595.0	48.0	165.0	4.0	125.0	48.0	0.084
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.198
0.0	18.0	7.0	0.0	0.0	18.0	3.0	9.0	0.0	15.0	3.0	0.108
0.0	18.0	7.0	0.0	0.0	40.0	7.0	19.0	0.0	1.0	7.0	0.072
0.0	7.0	4.0	3.0	0.0	2.0	0.0	0.0	2.0	5.0	1.0	0.042
0.0	13.8	7.0	0.0	0.0	29.0	5.0	10.0	0.0	6.0	5.0	0.18
0.0	33.06	11.0	0.0	0.0	635.0	48.0	188.0	9.0	77.0	48.0	0.078
0.0	22.0	10.0	0.0	0.0	21.0	3.0	15.0	0.0	6.0	3.0	0.132
0.0	17.6	7.0	0.0	0.0	29.0	5.0	14.0	0.0	39.0	5.0	0.11399999999999999
